,VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnOver,SalesToPurchaseRatio
8144,1392,CONSTELLATION BRANDS INC,21102,Taylor New York Marsala,5.29,7.99,1500.0,312,1650.48,144.0,1150.56,239.70000000000002,32.3,79528.99,-499.9200000000001,-43.45014601585316,0.46153846153846156,0.6971062963501526
8145,9165,ULTRA BEVERAGE COMPANY LLP,6935,Fetzer Eagle Peak Merlot Cal,7.23,10.99,750.0,228,1648.44,79.0,889.21,533.53,8.75,68054.7,-759.23,-85.38253056083491,0.34649122807017546,0.5394251534784402
8146,4425,MARTIGNETTI COMPANIES,11917,Ch de Beaucastel Pape Rouge,137.33,205.99,1500.0,12,1647.96,7.0,1441.93,617.97,1.58,144929.24,-206.02999999999997,-14.288488345481401,0.5833333333333334,0.8749787616204276
8147,1590,DIAGEO CHATEAU ESTATE WINES,18569,Sterling Rsv Platinum Red,22.87,45.99,750.0,72,1646.6399999999999,34.0,1563.66,1195.74,3.7600000000000002,7259.75,-82.97999999999979,-5.3067802463451,0.4722222222222222,0.9496064713598602
8148,6213,MHW LTD,4077,Blue Chair Bay Coc Spced Rum,10.29,13.99,750.0,160,1646.4,68.0,1291.32,379.79999999999995,53.519999999999996,9621.58,-355.08000000000015,-27.49744447542051,0.425,0.7843294460641399
8149,10754,PERFECTA WINES,21458,Ch Langoa Barton St Julien,45.63,67.99,750.0,36,1642.68,46.0,3127.54,2039.6999999999998,5.12,28720.52,1484.86,47.47693075068584,1.2777777777777777,1.9039252928141817
8150,3951,HIGHLAND WINE MERCHANTS LLC,24854,Contramalini Valpo Clsco,11.4,16.99,750.0,144,1641.6000000000001,0.0,0.0,0.0,0.0,29.43,-1641.6000000000001,-inf,0.0,0.0
8151,4425,MARTIGNETTI COMPANIES,14097,Bonny Doon Clos de Gilroy Rd,8.55,19.99,750.0,192,1641.6,114.0,1720.86,295.78,12.8,144929.24,79.25999999999999,4.605836616575433,0.59375,1.04828216374269
8152,8673,STE MICHELLE WINE ESTATES,10618,14 Hands Rsl Wash,6.84,9.99,750.0,240,1641.6,104.0,1062.96,803.22,11.5,15919.7,-578.6399999999999,-54.43666741928199,0.43333333333333335,0.647514619883041
8153,1590,DIAGEO CHATEAU ESTATE WINES,18571,Sterling Vyd Aromatic White,6.5,9.95,750.0,252,1638.0,526.0,5686.74,3434.76,58.34,7259.75,4048.74,71.1961510461178,2.0873015873015874,3.4717582417582418
8154,2000,SOUTHERN WINE & SPIRITS NE,19969,Ch D'Issan 10 Brdx,81.81,125.99,750.0,20,1636.2,88.0,11087.119999999999,2771.7799999999997,9.86,19016.59,9450.919999999998,85.24233525027239,4.4,6.776139836205842
8155,12546,JIM BEAM BRANDS COMPANY,3075,Pinnacle Whipped Vodka,11.36,14.99,1000.0,144,1635.84,13.0,194.87,194.87,13.65,123880.97,-1440.9699999999998,-739.4519423205213,0.09027777777777778,0.1191253423317684
8156,2000,SOUTHERN WINE & SPIRITS NE,23032,Zenato Cresasso,51.01,74.99,750.0,32,1632.32,86.0,4299.14,2699.46,9.52,19016.59,2666.8200000000006,62.0314760626544,2.6875,2.6337605371495787
8157,1587,VINEYARD BRANDS INC,23525,La Vieille Ferme Red B/B,17.0,24.99,3000.0,96,1632.0,40.0,999.5999999999999,749.6999999999999,18.0,6070.09,-632.4000000000001,-63.265306122449,0.4166666666666667,0.6124999999999999
8158,6785,PALM BAY INTERNATIONAL INC,25204,Ch Rollan de By Medoc,17.0,24.99,750.0,96,1632.0,416.0,10395.84,7197.12,46.04,13605.41,8763.84,84.30141287284144,4.333333333333333,6.37
8159,9165,ULTRA BEVERAGE COMPANY LLP,21114,Wicked Juicy Grenache,6.8,9.99,750.0,240,1632.0,69.0,689.31,229.77,7.71,68054.7,-942.69,-136.75849762806286,0.2875,0.42237132352941176
8160,9165,ULTRA BEVERAGE COMPANY LLP,21427,Verde Sole Chard,6.8,14.99,750.0,240,1632.0,168.0,1846.32,819.3000000000001,18.740000000000002,68054.7,214.31999999999994,11.607955284024435,0.7,1.1313235294117647
8161,6213,MHW LTD,3955,Wyborowa Vodka,13.59,16.99,1750.0,120,1630.8000000000002,45.0,998.55,331.84,82.67999999999999,9621.58,-632.2500000000002,-63.31680937359173,0.375,0.612306843267108
8162,8892,TRINCHERO FAMILY ESTATES,26457,Luxury Edition Pnt Nr Rose S,8.49,12.99,750.0,192,1630.08,96.0,1247.04,675.48,10.700000000000001,11595.97,-383.03999999999996,-30.71593533487298,0.5,0.765017667844523
8163,10754,PERFECTA WINES,20353,Quinta da Cosaboa TintaBoa,8.49,12.99,750.0,192,1630.08,10.0,129.9,103.92,1.1,28720.52,-1500.1799999999998,-1154.8729792147806,0.052083333333333336,0.07968934040047115
8164,1128,BROWN-FORMAN CORP,395,Woodford Rsv Mt Washington,33.82,45.99,1000.0,48,1623.36,24.0,1103.76,367.92,25.2,68601.68,-519.5999999999999,-47.075451185040215,0.5,0.6799231224127735
8165,1590,DIAGEO CHATEAU ESTATE WINES,43499,Sterling Vntrs Cltn Chard,4.83,7.49,750.0,336,1622.88,168.0,1258.32,59.92,18.9,7259.75,-364.5600000000002,-28.971962616822445,0.5,0.7753623188405796
8166,9552,M S WALKER INC,688,Thatchers Organic Cucumber,7.51,9.99,750.0,216,1622.16,108.0,1078.92,879.12,85.18,55551.82,-543.24,-50.35035035035035,0.5,0.6651131824234354
8167,1650,Circa Wines,26093,Pietro Rinaldi Argante Nebbi,16.88,25.99,750.0,96,1620.48,48.0,1247.52,103.96,5.4,211.97,-372.96000000000004,-29.896113889957682,0.5,0.769845971563981
8168,90024,VINILANDIA USA,12625,Tiamo Pnt Grigio,8.44,12.99,750.0,192,1620.48,96.0,1271.04,105.92,10.8,2802.64,-349.44000000000005,-27.49244712990937,0.5,0.7843601895734597
8169,8673,STE MICHELLE WINE ESTATES,19547,Ch Ste Michelle Chard Mimi,6.75,9.99,750.0,240,1620.0,130.0,1298.7,319.68,14.600000000000001,15919.7,-321.29999999999995,-24.740124740124735,0.5416666666666666,0.8016666666666667
8170,1128,BROWN-FORMAN CORP,1550,Jack Daniels Tennessee Fire,2.91,3.99,100.0,556,1617.96,5220.0,20827.8,10222.380000000001,542.68,68601.68,19209.84,92.23172874715524,9.388489208633093,12.872876956167024
8171,4425,MARTIGNETTI COMPANIES,18972,Schug Pnt Nr Carneros,7.09,10.99,375.0,228,1616.52,1172.0,12880.28,4352.04,66.52,144929.24,11263.76,87.44965171564593,5.140350877192983,7.967906366763171
8172,4425,MARTIGNETTI COMPANIES,16381,Merryvale Signature 07 Cab S,44.82,64.99,750.0,36,1613.52,0.0,0.0,0.0,0.0,144929.24,-1613.52,-inf,0.0,0.0
8173,1587,VINEYARD BRANDS INC,19786,Warre's Vintage Port 2011,50.33,74.99,750.0,32,1610.56,82.0,6149.179999999999,4349.42,9.08,6070.09,4538.619999999999,73.80854032570195,2.5625,3.8180384462547186
8174,7153,PINE STATE TRADING CO,22093,Trione Family Vyds Svgn Bl,16.77,24.99,750.0,96,1609.92,0.0,0.0,0.0,0.0,15884.82,-1609.92,-inf,0.0,0.0
8175,9552,M S WALKER INC,21169,Honoro Vera Organic Jumilla,5.59,8.49,750.0,288,1609.92,214.0,1816.8600000000001,832.02,23.82,55551.82,206.94000000000005,11.389980515835015,0.7430555555555556,1.1285405485986881
8176,10754,PERFECTA WINES,506,Robert Sinskey Pnt Gris,16.77,24.99,375.0,96,1609.92,46.0,1149.54,599.76,2.62,28720.52,-460.3800000000001,-40.04906310350228,0.4791666666666667,0.7140354800238521
8177,9165,ULTRA BEVERAGE COMPANY LLP,21997,Magnolia Court Merlot Paso R,8.38,12.99,750.0,192,1608.96,67.0,468.33,202.71,7.44,68054.7,-1140.63,-243.55262315034275,0.3489583333333333,0.29107622315035797
8178,4425,MARTIGNETTI COMPANIES,1997,Charles Goodnight Bourbon,30.93,42.99,750.0,52,1608.3600000000001,138.0,5902.62,4526.9400000000005,108.84,144929.24,4294.26,72.75176108236681,2.6538461538461537,3.6699619488174284
8179,7153,PINE STATE TRADING CO,20885,Rentas De Fincas Rioja,6.7,19.99,750.0,240,1608.0,150.0,1798.5,639.44,16.76,15884.82,190.5,10.592160133444537,0.625,1.1184701492537314
8180,12331,STELLAR IMPORTING CO LLC,17463,Zacharias Chard,6.7,9.99,750.0,240,1608.0,78.0,779.22,59.94,8.76,119.23,-828.78,-106.36020636020635,0.325,0.484589552238806
8181,17035,PERNOD RICARD USA,37722,Jacobs Crk Shirz Rsv,6.7,12.99,750.0,240,1608.0,100.0,1101.0,349.68,11.18,123780.22,-507.0,-46.049046321525886,0.4166666666666667,0.6847014925373134
8182,4425,MARTIGNETTI COMPANIES,19699,Seratina Primitivo,6.8,9.99,750.0,236,1604.8,281.0,2963.19,1884.21,31.21,144929.24,1358.39,45.84214984526811,1.1906779661016949,1.8464543868394816
8183,2000,SOUTHERN WINE & SPIRITS NE,23335,Ch Leoville Las Cases 11 Jul,133.33,199.99,750.0,12,1599.96,20.0,3999.8,1599.92,2.24,19016.59,2399.84,59.9989999499975,1.6666666666666667,2.499937498437461
8184,7153,PINE STATE TRADING CO,6520,LeCompte Calvados 5 Yr Old,39.99,55.99,750.0,40,1599.6,72.0,4031.28,3471.38,56.82,15884.82,2431.6800000000003,60.32029529082574,1.8,2.5201800450112533
8185,1392,CONSTELLATION BRANDS INC,25919,Hogue Clrs Merlot Wash,5.88,9.99,750.0,272,1599.3600000000001,122.0,1264.78,213.8,13.700000000000001,79528.99,-334.58000000000015,-26.453612485965948,0.4485294117647059,0.7908038215286114
8186,3252,E & J GALLO WINERY,7300,New Amsterdam Coconut Vodka,11.1,14.99,1750.0,144,1598.4,76.0,1139.24,119.92,139.64,61966.91,-459.1600000000001,-40.304062357361055,0.5277777777777778,0.7127377377377377
8187,4425,MARTIGNETTI COMPANIES,23894,Lindemans Bin 45 Cab Svgn,6.66,9.99,750.0,240,1598.4,78.0,779.22,119.88,8.76,144929.24,-819.1800000000001,-105.12820512820514,0.325,0.4875
8188,9744,FREDERICK WILDMAN & SONS,24030,Hugel Alsace Pnt Gr Classic,11.1,16.99,750.0,144,1598.3999999999999,10.0,181.89999999999998,181.89999999999998,1.1,3999.93,-1416.5,-778.7245739417262,0.06944444444444445,0.1138013013013013
8189,9744,FREDERICK WILDMAN & SONS,25628,Marchesi Barolo Gavi de Gavi,11.1,18.99,750.0,144,1598.3999999999999,38.0,593.62,465.7,4.18,3999.93,-1004.7799999999999,-169.26316498770257,0.2638888888888889,0.37138388388388394
8190,10754,PERFECTA WINES,43490,Ken Forrester Petit Pinotage,9.08,13.99,750.0,176,1598.08,66.0,923.34,699.5,7.28,28720.52,-674.7399999999999,-73.07600667143195,0.375,0.5777808370044053
8191,4425,MARTIGNETTI COMPANIES,41532,Yellow Tail Shiraz/Grenache,6.24,14.99,1500.0,256,1597.4399999999998,181.0,1728.55,802.2,40.49,144929.24,131.11000000000013,7.584970061612342,0.70703125,1.0820750701121795
8192,9165,ULTRA BEVERAGE COMPANY LLP,6461,Blood Orange Liqueur,11.41,14.49,750.0,140,1597.4,436.0,6317.64,2898.0,343.4,68054.7,4720.24,74.71524176749546,3.1142857142857143,3.954951796669588
8193,3252,E & J GALLO WINERY,7328,New Amsterdam Citron Vodka,6.76,8.99,750.0,236,1595.3600000000001,82.0,1065.18,597.54,64.54,61966.91,-530.1800000000001,-49.7737471601044,0.3474576271186441,0.6676737538862701
8194,9552,M S WALKER INC,21761,Ch Riotor Rose Cotes de Prov,11.03,16.99,750.0,144,1588.3200000000002,44.0,747.56,577.66,4.84,55551.82,-840.7600000000002,-112.46722671089951,0.3055555555555556,0.4706608240153117
8195,10754,PERFECTA WINES,26458,Groppello CaMaiol Red,11.03,15.99,750.0,144,1588.32,8.0,127.92,63.96,0.9,28720.52,-1460.3999999999999,-1141.6510318949342,0.05555555555555555,0.0805379268661227
8196,9165,ULTRA BEVERAGE COMPANY LLP,4065,Pink Pigeon Rum,20.89,27.99,750.0,76,1587.64,122.0,3414.7799999999997,2239.2,96.12,68054.7,1827.1399999999996,53.50681449463801,1.605263157894737,2.150852838174901
8197,8892,TRINCHERO FAMILY ESTATES,43385,Three Thieves Bnd Pnt Grigio,5.15,9.99,1000.0,308,1586.2,142.0,1134.58,527.34,21.3,11595.97,-451.6200000000001,-39.80503798762539,0.461038961038961,0.7152818055730676
8198,12546,JIM BEAM BRANDS COMPANY,5083,DK Burst Blustery Pmnt Trav,8.26,10.99,750.0,192,1585.92,83.0,912.1700000000001,824.25,65.49000000000001,123880.97,-673.75,-73.86232829406798,0.4322916666666667,0.5751677259887006
8199,90010,VINEXTRA INC,22632,Buil & Gine Montsant 17X1,7.48,20.99,750.0,212,1585.76,342.0,4154.58,2216.2999999999997,38.18,524.94,2568.8199999999997,61.83103947932162,1.6132075471698113,2.6199298758954694
8200,3252,E & J GALLO WINERY,14923,Five Oaks Pnt Nr Cal,2.54,3.79,750.0,624,1584.96,342.0,1296.1799999999998,197.08,38.400000000000006,61966.91,-288.7800000000002,-22.279313058371542,0.5480769230769231,0.8177998182919441
8201,660,SAZERAC NORTH AMERICA INC.,108,Mr Boston Peppermint Schnaps,4.77,6.49,1000.0,332,1583.64,131.0,850.19,694.4300000000001,137.55,17932.33,-733.45,-86.26895164610264,0.39457831325301207,0.5368581243211841
8202,516,BANFI PRODUCTS CORP,8364,Bolla Valpolicella,6.49,9.99,750.0,244,1583.56,122.0,1218.78,99.9,13.72,8510.41,-364.78,-29.929929929929926,0.5,0.7696456086286595
8203,1590,DIAGEO CHATEAU ESTATE WINES,17938,Stark Raving White,6.7,9.99,750.0,236,1581.2,280.0,3209.2,1838.4,31.12,7259.75,1627.9999999999998,50.72915368316091,1.1864406779661016,2.029597773842651
8204,9552,M S WALKER INC,21860,Le Grande Courtage Brut,10.96,19.49,750.0,144,1578.2400000000002,42.0,839.5799999999999,439.78,4.7,55551.82,-738.6600000000003,-87.97970413778322,0.2916666666666667,0.5319723236009731
8205,90024,VINILANDIA USA,21158,Huber Gruner Veltliner Trais,10.96,16.99,750.0,144,1578.2400000000002,56.0,951.4399999999999,475.71999999999997,6.24,2802.64,-626.8000000000003,-65.87908853947704,0.3888888888888889,0.6028487429034873
8206,10754,PERFECTA WINES,25161,Baron La Rose Bordeaux Blanc,7.89,11.99,750.0,200,1578.0,378.0,3976.2200000000003,3029.12,41.76,28720.52,2398.2200000000003,60.314067129082396,1.89,2.5197845373891004
8207,90011,FORTUNE WINE BROKERS LLC,21376,Tullia Prosecco,9.86,14.99,750.0,160,1577.6,64.0,955.36,205.86,7.180000000000001,238.60999999999999,-622.2399999999999,-65.13146876570087,0.4,0.6055780933062881
8208,1590,DIAGEO CHATEAU ESTATE WINES,25800,Acacia Winery Chard Carneros,16.43,23.99,750.0,96,1577.28,24.0,575.76,239.89999999999998,2.68,7259.75,-1001.52,-173.94747811588164,0.25,0.36503347534996955
8209,3960,DIAGEO NORTH AMERICA INC,327,Capt Morgan Spiced Rum 100,16.42,22.99,1000.0,96,1576.32,20.0,475.79999999999995,475.79999999999995,21.0,257032.07,-1100.52,-231.2988650693569,0.20833333333333334,0.3018422655298416
8210,6213,MHW LTD,5517,Tippy Cow Shamrock Mint,11.59,15.99,750.0,136,1576.2400000000002,332.0,6178.679999999999,4009.8599999999997,261.7,9621.58,4602.439999999999,74.4890494409809,2.4411764705882355,3.919885296655331
8211,1392,CONSTELLATION BRANDS INC,8274,Paul Masson Ruby Burgundy Ca,2.97,4.49,1000.0,528,1568.16,248.0,1337.52,140.74,37.2,79528.99,-230.6400000000001,-17.24385429750584,0.4696969696969697,0.8529231711049893
8212,90024,VINILANDIA USA,18845,Lamiable Brut Grand Cru,32.67,49.99,750.0,48,1568.16,0.0,0.0,0.0,0.0,2802.64,-1568.16,-inf,0.0,0.0
8213,9552,M S WALKER INC,24207,Calista Pnt Nr The Coast Ran,16.33,24.99,750.0,96,1567.68,16.0,399.84,299.88,1.78,55551.82,-1167.8400000000001,-292.07683073229293,0.16666666666666666,0.25505205143906917
8214,17037,Dunn Wine Brokers,45840,White Oak Merlot Napa,16.33,24.99,750.0,96,1567.68,48.0,1199.52,99.96,5.4,358.03000000000003,-368.1600000000001,-30.692276910764317,0.5,0.7651561543172075
8215,9165,ULTRA BEVERAGE COMPANY LLP,21113,Wicked Soft Chard,6.53,9.99,750.0,240,1567.2,50.0,499.5,179.82,5.58,68054.7,-1067.7,-213.75375375375376,0.20833333333333334,0.3187212863705972
8216,1650,Circa Wines,26626,Maz Caz Rouge,10.88,15.99,750.0,144,1566.72,72.0,1151.28,63.96,8.100000000000001,211.97,-415.44000000000005,-36.08505315822389,0.5,0.7348345588235293
8217,9552,M S WALKER INC,26010,Byron Pnt Nr Nielson Vyd SMV,21.76,31.99,750.0,72,1566.72,36.0,1151.6399999999999,639.8,4.0,55551.82,-415.08000000000015,-36.042513285401704,0.5,0.735064338235294
8218,12331,STELLAR IMPORTING CO LLC,18166,Lyrarakis Assyrtiko,10.88,15.99,750.0,144,1566.72,54.0,863.46,351.78000000000003,6.04,119.23,-703.26,-81.44673754429851,0.375,0.5511259191176471
8219,9744,FREDERICK WILDMAN & SONS,24035,Lamberti Prosecco Extra Dry,2.33,3.49,187.0,672,1565.76,320.0,1116.8000000000002,265.24,9.040000000000001,3999.93,-448.9599999999998,-40.20057306590255,0.47619047619047616,0.7132638463110568
8220,516,BANFI PRODUCTS CORP,6941,Bolla Pinot Grigio,6.2,9.99,750.0,252,1562.4,130.0,1292.7,575.42,14.48,8510.41,-269.70000000000005,-20.863309352517987,0.5158730158730159,0.8273809523809523
8221,4425,MARTIGNETTI COMPANIES,755,Vincent Van Gogh Raspberry,21.7,27.99,750.0,72,1562.3999999999999,29.0,811.7099999999999,531.81,22.87,144929.24,-750.6899999999999,-92.48253686661492,0.4027777777777778,0.5195276497695852
8222,516,BANFI PRODUCTS CORP,16708,Bolla Valpo Ripasso Cls Sup,7.23,10.99,750.0,216,1561.68,108.0,1366.92,99.92,12.14,8510.41,-194.76,-14.248090597840399,0.5,0.8752881512217612
8223,3252,E & J GALLO WINERY,42348,Livingston Sangria Natural,4.82,6.99,1500.0,324,1561.68,132.0,1042.68,285.64,29.62,61966.91,-519.0,-49.775578317412815,0.4074074074074074,0.6676655909021054
8224,3252,E & J GALLO WINERY,39998,Tisdale Shiraz Cal,2.71,3.99,750.0,576,1560.96,262.0,1045.38,151.62,29.46,61966.91,-515.5799999999999,-49.31986454686333,0.4548611111111111,0.6697032595325954
8225,7749,R.P.IMPORTS INC,22263,Volker Eisele Family Est Cab,32.46,49.99,750.0,48,1558.08,38.0,1899.6200000000001,799.84,4.24,91.5,341.5400000000002,17.97938535075437,0.7916666666666666,1.2192056890531937
8226,6785,PALM BAY INTERNATIONAL INC,24566,Head to Head Red Toscana,6.49,9.99,750.0,240,1557.6,82.0,819.18,139.86,9.200000000000001,13605.41,-738.42,-90.1413608730682,0.3416666666666667,0.525924499229584
8227,90010,VINEXTRA INC,46048,Wellington Cab Svgn Sonoma,12.16,17.99,750.0,128,1556.48,58.0,1043.4199999999998,287.84,6.5,524.94,-513.0600000000002,-49.17099538057544,0.453125,0.670371607730263
8228,3252,E & J GALLO WINERY,18105,Ballatore Rose Moscato,5.33,7.99,750.0,292,1556.3600000000001,82.0,655.18,159.8,9.16,61966.91,-901.1800000000002,-137.5469336670839,0.2808219178082192,0.42096944151738663
8229,9552,M S WALKER INC,39581,Capostrano Montepulciano Abr,4.63,10.99,750.0,336,1555.68,167.0,1440.33,341.58,18.720000000000002,55551.82,-115.35000000000014,-8.008581366770125,0.49702380952380953,0.9258523603825979
8230,3252,E & J GALLO WINERY,39995,Tisdale Cab Svgn Cal,2.7,3.99,750.0,576,1555.1999999999998,288.0,1149.1200000000001,159.60000000000002,32.36,61966.91,-406.0799999999997,-35.338345864661626,0.5,0.738888888888889
8231,10754,PERFECTA WINES,13183,Alpataco Malbec,10.8,15.99,750.0,144,1555.1999999999998,72.0,1151.28,95.94,8.100000000000001,28720.52,-403.91999999999985,-35.08442776735458,0.5,0.7402777777777778
8232,12546,JIM BEAM BRANDS COMPANY,872,DeKuyper Cherry Brandy,7.19,9.99,1000.0,216,1553.04,104.0,1038.96,699.3000000000001,109.2,123880.97,-514.0799999999999,-49.48024948024947,0.48148148148148145,0.6689847009735744
8233,7153,PINE STATE TRADING CO,24063,Atelie Prosecco,10.78,16.49,750.0,144,1552.3200000000002,8.0,131.92,131.92,0.88,15884.82,-1420.4,-1076.7131594906004,0.05555555555555555,0.08498247783962068
8234,1587,VINEYARD BRANDS INC,18595,Delamotte Bl de Bl Champagne,32.25,49.99,750.0,48,1548.0,46.0,2299.54,699.86,5.140000000000001,6070.09,751.54,32.68218861163537,0.9583333333333334,1.4854909560723515
8235,2876,CENTEUR IMPORTS LLC,23626,Apimed Old Slavic Mead Light,6.45,9.99,750.0,240,1548.0,120.0,1270.8,105.9,13.520000000000001,31.5,-277.20000000000005,-21.81303116147309,0.5,0.8209302325581395
8236,10754,PERFECTA WINES,17019,Riebeek Cellars Cab Svgn,6.45,9.99,750.0,240,1548.0,129.0,1337.71,174.83,14.49,28720.52,-210.28999999999996,-15.720148612180514,0.5375,0.8641537467700259
8237,10754,PERFECTA WINES,21830,Buoncristiani Family Red OPC,32.25,49.99,750.0,48,1548.0,46.0,2279.54,1079.78,5.12,28720.52,731.54,32.091562332751344,0.9583333333333334,1.4725710594315244
8238,10754,PERFECTA WINES,42402,Grayson Cellars Merlot Paso,6.45,11.99,750.0,240,1548.0,120.0,1342.8,91.92,13.5,28720.52,-205.20000000000005,-15.281501340482578,0.5,0.8674418604651163
8239,2000,SOUTHERN WINE & SPIRITS NE,25593,Virginia Dare Pnt Nr RRV,16.12,24.99,750.0,96,1547.52,6.0,137.94,137.94,0.66,19016.59,-1409.58,-1021.8790778599391,0.0625,0.08913616625310174
8240,7153,PINE STATE TRADING CO,19914,Gum Drop Pink Moscato,4.66,6.99,750.0,332,1547.1200000000001,184.0,1286.16,1006.5600000000001,20.3,15884.82,-260.96000000000004,-20.28985507246377,0.5542168674698795,0.8313253012048193
8241,8892,TRINCHERO FAMILY ESTATES,15319,Angoves Nine Vines Moscato,7.89,11.99,750.0,196,1546.44,66.0,791.34,167.86,7.4,11595.97,-755.1,-95.42042611266965,0.336734693877551,0.511717234422286
8242,7153,PINE STATE TRADING CO,22744,Austerity Chard,9.2,13.99,750.0,168,1545.6000000000001,38.0,531.62,167.88,4.28,15884.82,-1013.9800000000001,-190.73398292013096,0.2261904761904762,0.34395703933747407
8243,1392,CONSTELLATION BRANDS INC,6212,Taylor Red Port,3.22,4.99,750.0,480,1545.6,186.0,928.14,319.36,20.8,79528.99,-617.4599999999999,-66.52660159027732,0.3875,0.6005046583850931
8244,10754,PERFECTA WINES,13181,Alpataco Pnt Nr,10.73,15.99,750.0,144,1545.12,92.0,1471.08,511.68,10.280000000000001,28720.52,-74.03999999999996,-5.0330369524431005,0.6388888888888888,0.9520813917365641
8245,10754,PERFECTA WINES,22207,Star Insolia Chard,10.73,15.99,750.0,144,1545.12,46.0,735.54,127.92,5.180000000000001,28720.52,-809.5799999999999,-110.06607390488621,0.3194444444444444,0.47604069586828207
8246,3664,WILLIAM GRANT & SONS INC,2295,Balvenie 15 Yr Single Malt,64.28,89.99,750.0,24,1542.72,20.0,1799.8000000000002,359.96,15.739999999999998,30234.420000000002,257.08000000000015,14.2838093121458,0.8333333333333334,1.1666407384360091
8247,10754,PERFECTA WINES,5467,Homericon Mastiha,14.28,19.99,750.0,108,1542.2400000000002,40.0,799.6,399.79999999999995,31.52,28720.52,-742.6400000000002,-92.87643821910959,0.37037037037037035,0.5184666459176263
8248,3252,E & J GALLO WINERY,20445,Barefoot Bubbly Tropical Fus,6.53,9.99,750.0,236,1541.08,92.0,919.08,479.52,10.22,61966.91,-621.9999999999999,-67.67637202419809,0.3898305084745763,0.5963869494121007
8249,10754,PERFECTA WINES,23780,La Chapelle Mission Haut Bri,55.03,81.99,750.0,28,1540.84,55.0,4509.45,2869.6499999999996,6.11,28720.52,2968.6099999999997,65.83086629189812,1.9642857142857142,2.926617948651385
8250,2000,SOUTHERN WINE & SPIRITS NE,23230,High Valley Svgn Bl 13 Lake,9.39,13.99,750.0,164,1539.96,1142.0,15976.58,8310.06,126.96000000000001,19016.59,14436.619999999999,90.36114112031485,6.963414634146342,10.374672069404399
